id,url_id,user_id,event_type,timestamp,details
218,218,376,created,2025-03-31 14:12:38,"{""short_code"":""LOyWIf"",""original_url"":""https://relay.cloud/warm/kernel/218""}"
219,219,385,created,2025-08-28 05:03:06,"{""short_code"":""mF539W"",""original_url"":""https://acme.dev/lively/beacon/219""}"
220,220,85,created,2025-07-22 09:16:50,"{""short_code"":""bgBf4p"",""original_url"":""https://acme.dev/proud/yard/220""}"
221,221,57,created,2025-11-18 21:34:23,"{""short_code"":""ZsIXuT"",""original_url"":""https://seeded.app/jade/valley/221""}"
222,222,44,created,2025-09-13 08:03:58,"{""short_code"":""hJsjFq"",""original_url"":""https://seeded.app/silver/canyon/222""}"
223,223,105,created,2025-03-08 18:09:08,"{""short_code"":""k0CQAk"",""original_url"":""https://seeded.app/calm/delta/223""}"
224,224,334,created,2026-02-09 19:14:36,"{""short_code"":""mhBHHt"",""original_url"":""https://relay.cloud/harbor/delta/224""}"
225,225,212,created,2025-12-28 11:44:11,"{""short_code"":""ArlTKc"",""original_url"":""https://acme.dev/rapid/field/225""}"
226,226,244,created,2025-07-12 13:42:37,"{""short_code"":""15USxk"",""original_url"":""https://acme.dev/lively/island/226""}"
227,227,286,created,2025-02-25 04:53:28,"{""short_code"":""ckBEL0"",""original_url"":""https://opswise.net/tidy/trail/227""}"
228,228,400,created,2026-01-23 20:28:48,"{""short_code"":""tq1Eto"",""original_url"":""https://seeded.app/young/pioneer/228""}"
229,229,158,created,2025-05-07 16:09:06,"{""short_code"":""dTZJm8"",""original_url"":""https://seeded.app/cobalt/field/229""}"
230,230,246,created,2026-02-15 16:54:43,"{""short_code"":""Feznjn"",""original_url"":""https://acme.dev/young/river/230""}"
231,231,137,created,2026-02-19 20:56:37,"{""short_code"":""aGNT58"",""original_url"":""https://relay.cloud/gold/harvest/231""}"
232,232,34,created,2025-11-20 11:27:51,"{""short_code"":""er36bw"",""original_url"":""https://seeded.app/ember/trail/232""}"
233,233,122,created,2025-04-29 15:49:30,"{""short_code"":""U6BGek"",""original_url"":""https://acme.dev/ivory/meadow/233""}"
234,234,391,created,2025-06-18 02:29:18,"{""short_code"":""CPz8TA"",""original_url"":""https://hackstack.io/rapid/valley/234""}"
235,235,259,created,2025-08-23 20:37:18,"{""short_code"":""PTov12"",""original_url"":""https://example.com/vivid/field/235""}"
236,236,93,created,2025-10-08 03:58:34,"{""short_code"":""MHUE1o"",""original_url"":""https://example.com/navy/canyon/236""}"
237,237,205,created,2025-02-26 21:22:07,"{""short_code"":""Ikja9i"",""original_url"":""https://hackstack.io/proud/uplink/237""}"
238,238,248,created,2025-06-08 19:14:33,"{""short_code"":""Jgb4gC"",""original_url"":""https://relay.cloud/opal/yard/238""}"
239,239,116,created,2025-07-13 13:58:49,"{""short_code"":""jhmHUh"",""original_url"":""https://relay.cloud/gold/meadow/239""}"
240,240,311,created,2025-05-22 10:12:34,"{""short_code"":""GCroGM"",""original_url"":""https://opswise.net/amber/trail/240""}"
241,241,314,created,2025-12-09 20:25:49,"{""short_code"":""VvUxwI"",""original_url"":""https://seeded.app/gold/network/241""}"
242,242,151,created,2025-09-04 09:23:39,"{""short_code"":""2KacxE"",""original_url"":""https://relay.cloud/brisk/anchor/242""}"
243,243,85,created,2025-09-16 11:41:38,"{""short_code"":""MitALh"",""original_url"":""https://example.com/urban/harvest/243""}"
244,244,288,created,2025-08-03 14:15:30,"{""short_code"":""0tPOV8"",""original_url"":""https://relay.cloud/ivory/river/244""}"
245,245,362,created,2025-10-23 19:07:41,"{""short_code"":""aBrhOG"",""original_url"":""https://opswise.net/keen/zenith/245""}"
246,246,328,created,2025-05-22 00:34:30,"{""short_code"":""5LPqKR"",""original_url"":""https://example.com/vivid/uplink/246""}"
247,247,147,created,2026-02-18 11:38:26,"{""short_code"":""KlYuB4"",""original_url"":""https://acme.dev/brisk/window/247""}"
248,248,81,created,2025-06-21 02:58:55,"{""short_code"":""s0L54D"",""original_url"":""https://relay.cloud/lively/valley/248""}"
249,249,30,created,2025-11-13 00:46:39,"{""short_code"":""zFvOiw"",""original_url"":""https://acme.dev/amber/network/249""}"
250,250,63,created,2025-10-04 04:01:40,"{""short_code"":""pWulvC"",""original_url"":""https://relay.cloud/silver/meadow/250""}"
251,251,380,created,2025-05-20 15:57:01,"{""short_code"":""itN0GS"",""original_url"":""https://relay.cloud/jade/engine/251""}"
252,252,310,created,2025-07-10 17:44:22,"{""short_code"":""yujIKS"",""original_url"":""https://hackstack.io/ember/meadow/252""}"
253,253,189,created,2025-12-25 08:26:04,"{""short_code"":""5GtzTj"",""original_url"":""https://acme.dev/vivid/uplink/253""}"
254,254,394,created,2025-06-18 18:24:09,"{""short_code"":""PdL9j9"",""original_url"":""https://acme.dev/keen/delta/254""}"
255,255,239,created,2025-10-18 16:35:10,"{""short_code"":""7y907M"",""original_url"":""https://example.com/navy/river/255""}"
256,256,197,created,2025-12-25 08:49:45,"{""short_code"":""RAfUN7"",""original_url"":""https://example.com/quiet/field/256""}"
257,257,247,created,2025-07-17 02:42:29,"{""short_code"":""3pful4"",""original_url"":""https://example.com/forest/yard/257""}"
258,258,128,created,2025-12-21 23:54:01,"{""short_code"":""GLDlkR"",""original_url"":""https://seeded.app/forest/beacon/258""}"
259,259,313,created,2025-06-08 19:11:11,"{""short_code"":""UTKOsQ"",""original_url"":""https://example.com/dawn/island/259""}"
260,260,142,created,2025-08-12 06:34:48,"{""short_code"":""0cEByI"",""original_url"":""https://opswise.net/jade/trail/260""}"
261,261,179,created,2025-09-08 05:31:12,"{""short_code"":""i2Rhy0"",""original_url"":""https://opswise.net/rapid/valley/261""}"
262,262,398,created,2025-04-25 06:44:07,"{""short_code"":""PgUeRl"",""original_url"":""https://relay.cloud/ivory/field/262""}"
263,263,52,created,2026-01-25 21:17:23,"{""short_code"":""3YZK6h"",""original_url"":""https://example.com/silver/quartz/263""}"
264,264,350,created,2025-09-18 19:30:00,"{""short_code"":""1qlqZY"",""original_url"":""https://example.com/opal/island/264""}"
265,265,244,created,2025-01-26 11:29:46,"{""short_code"":""VMOynj"",""original_url"":""https://hackstack.io/opal/delta/265""}"
266,266,63,created,2025-11-04 13:41:05,"{""short_code"":""765aIE"",""original_url"":""https://seeded.app/dawn/field/266""}"
267,267,172,created,2025-02-07 10:05:44,"{""short_code"":""6j6gQk"",""original_url"":""https://seeded.app/rapid/window/267""}"
268,268,33,created,2025-10-16 16:45:03,"{""short_code"":""Fu12NA"",""original_url"":""https://acme.dev/forest/harvest/268""}"
269,269,198,created,2025-11-20 20:46:51,"{""short_code"":""tkRiN8"",""original_url"":""https://opswise.net/vivid/trail/269""}"
270,270,6,created,2025-07-05 07:05:24,"{""short_code"":""BRhqNo"",""original_url"":""https://relay.cloud/ember/signal/270""}"
271,271,356,created,2025-11-06 10:11:56,"{""short_code"":""8hTQFF"",""original_url"":""https://example.com/amber/garden/271""}"
272,272,136,created,2025-10-16 09:13:29,"{""short_code"":""wYTHXi"",""original_url"":""https://opswise.net/amber/canyon/272""}"
273,273,222,created,2025-02-18 17:32:27,"{""short_code"":""9pOWtp"",""original_url"":""https://opswise.net/keen/canyon/273""}"
274,274,193,created,2026-02-05 12:35:09,"{""short_code"":""i5VmJN"",""original_url"":""https://hackstack.io/vivid/beacon/274""}"
275,275,145,created,2026-01-21 01:43:17,"{""short_code"":""B9e9nZ"",""original_url"":""https://acme.dev/vivid/yard/275""}"
276,276,246,created,2025-10-22 12:33:39,"{""short_code"":""O6gwzs"",""original_url"":""https://acme.dev/jade/journey/276""}"
277,277,115,created,2025-02-06 14:00:45,"{""short_code"":""JvrtUK"",""original_url"":""https://hackstack.io/rapid/engine/277""}"
278,278,21,created,2025-12-10 12:15:57,"{""short_code"":""waxFA2"",""original_url"":""https://hackstack.io/cobalt/garden/278""}"
279,279,350,created,2025-09-27 15:03:28,"{""short_code"":""2jfmAm"",""original_url"":""https://hackstack.io/amber/engine/279""}"
280,280,24,created,2025-02-07 21:34:24,"{""short_code"":""IMtPxA"",""original_url"":""https://opswise.net/jade/signal/280""}"
281,281,162,created,2025-05-03 10:34:36,"{""short_code"":""uQjzYu"",""original_url"":""https://hackstack.io/jade/harvest/281""}"
282,282,366,created,2025-11-28 08:26:45,"{""short_code"":""fGthQK"",""original_url"":""https://opswise.net/proud/journey/282""}"
283,283,312,created,2025-09-10 08:04:04,"{""short_code"":""nY6Psv"",""original_url"":""https://hackstack.io/young/island/283""}"
284,284,330,created,2026-01-07 09:59:14,"{""short_code"":""1HFmzi"",""original_url"":""https://acme.dev/cobalt/meadow/284""}"
285,285,63,created,2025-03-20 16:00:28,"{""short_code"":""kpUcf0"",""original_url"":""https://relay.cloud/warm/anchor/285""}"
286,286,127,created,2025-07-17 01:37:17,"{""short_code"":""zZZAtm"",""original_url"":""https://opswise.net/gold/window/286""}"
287,287,99,created,2025-10-28 12:26:04,"{""short_code"":""7ytAtg"",""original_url"":""https://acme.dev/tidy/harvest/287""}"
288,288,205,created,2025-06-07 02:02:03,"{""short_code"":""s4xyJz"",""original_url"":""https://acme.dev/harbor/engine/288""}"
289,289,344,created,2025-09-23 16:34:44,"{""short_code"":""D2TDVb"",""original_url"":""https://example.com/brisk/anchor/289""}"
290,290,265,created,2026-01-29 22:47:31,"{""short_code"":""0G2WfW"",""original_url"":""https://seeded.app/gold/window/290""}"
291,291,6,created,2025-06-18 02:27:01,"{""short_code"":""qreB1B"",""original_url"":""https://example.com/young/orbit/291""}"
292,292,279,created,2025-12-14 08:44:50,"{""short_code"":""8diEKa"",""original_url"":""https://opswise.net/dawn/lagoon/292""}"
293,293,105,created,2025-07-04 22:20:54,"{""short_code"":""IDvDzx"",""original_url"":""https://seeded.app/rapid/uplink/293""}"
294,294,171,created,2025-04-15 14:18:22,"{""short_code"":""DQwzjn"",""original_url"":""https://hackstack.io/proud/orbit/294""}"
295,295,395,created,2025-07-20 08:45:27,"{""short_code"":""ZpvNoF"",""original_url"":""https://acme.dev/vivid/island/295""}"
296,296,333,created,2025-05-21 00:15:48,"{""short_code"":""EOgMsu"",""original_url"":""https://opswise.net/young/trail/296""}"
297,297,272,created,2025-11-28 20:29:50,"{""short_code"":""avWN3G"",""original_url"":""https://hackstack.io/ember/valley/297""}"
298,298,182,created,2025-11-09 05:54:12,"{""short_code"":""dSX1Hy"",""original_url"":""https://example.com/brisk/signal/298""}"
299,299,326,created,2025-11-10 23:13:05,"{""short_code"":""2SI3gg"",""original_url"":""https://opswise.net/young/pioneer/299""}"
300,300,102,created,2026-02-05 08:56:15,"{""short_code"":""RWBmJw"",""original_url"":""https://relay.cloud/ember/pioneer/300""}"
301,301,132,created,2025-09-01 03:11:15,"{""short_code"":""ENiyQR"",""original_url"":""https://example.com/calm/engine/301""}"
302,302,261,created,2025-12-04 16:29:07,"{""short_code"":""ZWYBAu"",""original_url"":""https://acme.dev/gold/uplink/302""}"
303,303,378,created,2025-05-17 22:38:50,"{""short_code"":""ojSa95"",""original_url"":""https://opswise.net/urban/kernel/303""}"
304,304,325,created,2026-01-06 22:02:26,"{""short_code"":""wh8Psw"",""original_url"":""https://opswise.net/warm/trail/304""}"
305,305,249,created,2025-04-20 14:00:48,"{""short_code"":""Uw4zE2"",""original_url"":""https://example.com/urban/quartz/305""}"
306,306,191,created,2025-03-31 01:28:31,"{""short_code"":""S726VH"",""original_url"":""https://hackstack.io/dawn/lagoon/306""}"
307,307,130,created,2025-01-14 15:44:52,"{""short_code"":""EwGTK8"",""original_url"":""https://opswise.net/navy/signal/307""}"
308,308,41,created,2025-07-30 21:18:23,"{""short_code"":""QHkZnl"",""original_url"":""https://example.com/amber/quartz/308""}"
309,309,220,created,2025-04-23 18:56:52,"{""short_code"":""KYsLHU"",""original_url"":""https://relay.cloud/harbor/anchor/309""}"
310,310,4,created,2025-07-02 09:24:54,"{""short_code"":""m9wWKL"",""original_url"":""https://hackstack.io/jade/beacon/310""}"
311,311,273,created,2025-09-25 08:52:10,"{""short_code"":""oGpN9t"",""original_url"":""https://relay.cloud/ember/uplink/311""}"
312,312,258,created,2025-07-12 11:22:40,"{""short_code"":""WmmXXf"",""original_url"":""https://acme.dev/keen/garden/312""}"
313,313,34,created,2025-01-26 08:23:45,"{""short_code"":""0hBt4d"",""original_url"":""https://example.com/jade/trail/313""}"
314,314,389,created,2026-02-18 18:40:10,"{""short_code"":""sjUZF2"",""original_url"":""https://hackstack.io/gold/trail/314""}"
315,315,259,created,2025-02-15 16:13:10,"{""short_code"":""3PnDBn"",""original_url"":""https://acme.dev/proud/signal/315""}"
316,316,322,created,2025-08-20 22:01:52,"{""short_code"":""rOWsBc"",""original_url"":""https://seeded.app/forest/pioneer/316""}"
317,317,196,created,2025-09-13 19:20:31,"{""short_code"":""f7zEzO"",""original_url"":""https://seeded.app/young/kernel/317""}"
318,318,74,created,2026-01-30 16:14:14,"{""short_code"":""RWLGia"",""original_url"":""https://hackstack.io/amber/uplink/318""}"
319,319,185,created,2025-02-05 00:30:04,"{""short_code"":""jblC5r"",""original_url"":""https://hackstack.io/keen/valley/319""}"
320,320,315,created,2025-12-09 20:40:40,"{""short_code"":""OPn6O5"",""original_url"":""https://opswise.net/silver/uplink/320""}"
321,321,303,created,2025-11-26 23:29:20,"{""short_code"":""qJ8Sqo"",""original_url"":""https://seeded.app/brisk/meadow/321""}"
322,322,120,created,2025-09-30 10:56:25,"{""short_code"":""8hs2C9"",""original_url"":""https://acme.dev/brisk/canyon/322""}"
323,323,272,created,2025-11-08 15:59:15,"{""short_code"":""PzQ0hR"",""original_url"":""https://opswise.net/vivid/yard/323""}"
324,324,17,created,2026-01-14 02:21:30,"{""short_code"":""gmfXrL"",""original_url"":""https://example.com/gold/kernel/324""}"
325,325,298,created,2025-06-10 23:05:53,"{""short_code"":""YsHOi8"",""original_url"":""https://opswise.net/opal/journey/325""}"
326,326,99,created,2026-02-04 10:06:19,"{""short_code"":""QbHEJt"",""original_url"":""https://example.com/vivid/beacon/326""}"
327,327,13,created,2025-05-17 02:07:06,"{""short_code"":""A9FnRb"",""original_url"":""https://hackstack.io/silver/quartz/327""}"
328,328,250,created,2025-03-30 21:00:09,"{""short_code"":""Nd4E2P"",""original_url"":""https://opswise.net/warm/window/328""}"
329,329,283,created,2025-05-24 07:11:46,"{""short_code"":""bROATD"",""original_url"":""https://hackstack.io/urban/quartz/329""}"
330,330,311,created,2025-09-14 18:53:35,"{""short_code"":""Jbur4r"",""original_url"":""https://seeded.app/ember/meadow/330""}"
331,331,108,created,2025-03-24 20:52:00,"{""short_code"":""JaVVFF"",""original_url"":""https://seeded.app/brisk/network/331""}"
332,332,59,created,2025-08-06 19:52:10,"{""short_code"":""fLxGJ0"",""original_url"":""https://opswise.net/keen/zenith/332""}"
333,333,272,created,2025-12-04 10:35:29,"{""short_code"":""wDpPqD"",""original_url"":""https://seeded.app/gold/kernel/333""}"
334,334,230,created,2025-02-15 16:33:21,"{""short_code"":""A66apT"",""original_url"":""https://hackstack.io/cobalt/river/334""}"
335,335,40,created,2025-10-05 10:04:29,"{""short_code"":""PqC922"",""original_url"":""https://acme.dev/forest/beacon/335""}"
336,336,21,created,2025-11-23 14:24:18,"{""short_code"":""ooH2aV"",""original_url"":""https://relay.cloud/ivory/quartz/336""}"
337,337,178,created,2025-02-24 21:02:05,"{""short_code"":""aW1qt2"",""original_url"":""https://seeded.app/vivid/delta/337""}"
338,338,146,created,2026-01-07 02:23:18,"{""short_code"":""1QvpNB"",""original_url"":""https://hackstack.io/brisk/pioneer/338""}"
339,339,363,created,2025-03-03 14:33:37,"{""short_code"":""wGFuVY"",""original_url"":""https://hackstack.io/urban/orbit/339""}"
340,340,348,created,2025-01-10 14:22:22,"{""short_code"":""KX8fO5"",""original_url"":""https://example.com/navy/canyon/340""}"
341,341,242,created,2025-11-27 13:19:56,"{""short_code"":""6Rs9tM"",""original_url"":""https://relay.cloud/mellow/harvest/341""}"
342,342,270,created,2025-02-10 16:35:53,"{""short_code"":""MpO24y"",""original_url"":""https://example.com/forest/field/342""}"
343,343,146,created,2025-01-13 00:32:36,"{""short_code"":""U0Rdfs"",""original_url"":""https://acme.dev/brisk/harvest/343""}"
344,344,360,created,2025-02-13 18:34:05,"{""short_code"":""i1OT7w"",""original_url"":""https://relay.cloud/young/signal/344""}"
345,345,302,created,2025-09-24 17:13:15,"{""short_code"":""SDwNi5"",""original_url"":""https://example.com/opal/uplink/345""}"
346,346,222,created,2025-07-03 16:47:21,"{""short_code"":""zSCdkw"",""original_url"":""https://opswise.net/navy/delta/346""}"
347,347,59,created,2025-08-22 16:58:51,"{""short_code"":""b3ODxB"",""original_url"":""https://seeded.app/jade/meadow/347""}"
348,348,134,created,2025-08-06 22:17:28,"{""short_code"":""ncSJJG"",""original_url"":""https://seeded.app/quiet/signal/348""}"
349,349,32,created,2025-02-28 11:00:40,"{""short_code"":""3PBjQl"",""original_url"":""https://example.com/quiet/window/349""}"
350,350,117,created,2025-05-30 16:25:56,"{""short_code"":""oytXy9"",""original_url"":""https://acme.dev/forest/lagoon/350""}"
351,351,346,created,2025-10-30 07:07:55,"{""short_code"":""3fgGeZ"",""original_url"":""https://seeded.app/forest/lagoon/351""}"
352,352,270,created,2025-06-26 10:35:43,"{""short_code"":""FBBxr9"",""original_url"":""https://seeded.app/mellow/beacon/352""}"
353,353,367,created,2025-10-20 22:22:33,"{""short_code"":""wBoFLh"",""original_url"":""https://opswise.net/calm/window/353""}"
354,354,260,created,2025-03-28 23:36:28,"{""short_code"":""rKNn8g"",""original_url"":""https://acme.dev/brisk/beacon/354""}"
355,355,97,created,2025-05-10 22:17:42,"{""short_code"":""kCbVoR"",""original_url"":""https://relay.cloud/jade/valley/355""}"
356,356,373,created,2026-01-11 19:30:31,"{""short_code"":""6sNZJs"",""original_url"":""https://seeded.app/harbor/garden/356""}"
357,357,299,created,2025-07-17 15:06:04,"{""short_code"":""Hry2qd"",""original_url"":""https://acme.dev/cobalt/garden/357""}"
